Step,AgentID,pos,x,y,agent_type,agent_state,palm_health,drone_battery_level,drone_position_target,drone_on_mission,drone_is_charging,drone_is_curing
14,162,"(8, 10)",8,10,PalmAgent,infectada,94.9340281204406,,,,,
14,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
14,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
15,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
15,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
15,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
15,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
15,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
15,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
15,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
15,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
15,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
15,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
15,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
15,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
15,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
15,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
15,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
15,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
15,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
15,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
15,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
15,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
15,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
15,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
15,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
15,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
15,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
15,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
15,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
15,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
15,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
15,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
15,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
15,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
15,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
15,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
15,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
15,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
15,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
15,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
15,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
15,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
15,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
15,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
15,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
15,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
15,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
15,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
15,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
15,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
15,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
15,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
15,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
15,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
15,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
15,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
15,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
15,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
15,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
15,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
15,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
15,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
15,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
15,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
15,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
15,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
15,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
15,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
15,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
15,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
15,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
15,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
15,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
15,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
15,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
15,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
15,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
15,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
15,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
15,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
15,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
15,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
15,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
15,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
15,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
15,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
15,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
15,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
15,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
15,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
15,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
15,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
15,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
15,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
15,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
15,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
15,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
15,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
15,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
15,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
15,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
15,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
15,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
15,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
15,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
15,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
15,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
15,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
15,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
15,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
15,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
15,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
15,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
15,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
15,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
15,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
15,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
15,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
15,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
15,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
15,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
15,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
15,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
15,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
15,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
15,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
15,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
15,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
15,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
15,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
15,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
15,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
15,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
15,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
15,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
15,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
15,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
15,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
15,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
15,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
15,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
15,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
15,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
15,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
15,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
15,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
15,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
15,146,"(1, 7)",1,7,DroneAgent,exploring,,86.0,"(0, 2)",False,False,False
15,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
15,148,"(2, 8)",2,8,DroneAgent,exploring,,85.0,"(0, 2)",False,False,False
15,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
15,150,"(2, 0)",2,0,DroneAgent,exploring,,92.0,"(0, 2)",False,False,False
15,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
15,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
15,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
15,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
15,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
15,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
15,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
15,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
15,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
15,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
15,161,"(8, 7)",8,7,PalmAgent,infectada,87.62438228324486,,,,,
15,162,"(8, 10)",8,10,PalmAgent,infectada,93.96396875020241,,,,,
15,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
15,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
16,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
16,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
16,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
16,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
16,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
16,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
16,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
16,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
16,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
16,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
16,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
16,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
16,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
16,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
16,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
16,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
16,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
16,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
16,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
16,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
16,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
16,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
16,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
16,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
16,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
16,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
16,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
16,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
16,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
16,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
16,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
16,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
16,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
16,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
16,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
16,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
16,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
16,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
16,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
16,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
16,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
16,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
16,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
16,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
16,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
16,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
16,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
16,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
16,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
16,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
16,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
16,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
16,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
16,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
16,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
16,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
16,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
16,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
16,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
16,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
16,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
16,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
16,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
16,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
16,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
16,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
16,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
16,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
16,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
16,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
16,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
16,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
16,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
16,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
16,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
16,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
16,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
16,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
16,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
16,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
16,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
16,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
16,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
16,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
16,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
16,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
16,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
16,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
16,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
16,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
16,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
16,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
16,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
16,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
16,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
16,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
16,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
16,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
16,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
16,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
16,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
16,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
16,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
16,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
16,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
16,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
16,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
16,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
16,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
16,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
16,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
16,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
16,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
16,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
16,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
16,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
16,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
16,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
16,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
16,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
16,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
16,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
16,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
16,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
16,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
16,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
16,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
16,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
16,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
16,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
16,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
16,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
16,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
16,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
16,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
16,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
16,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
16,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
16,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
16,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
16,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
16,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
16,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
16,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
16,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
16,146,"(2, 7)",2,7,DroneAgent,exploring,,85.0,"(0, 2)",False,False,False
16,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
16,148,"(1, 8)",1,8,DroneAgent,exploring,,84.0,"(0, 2)",False,False,False
16,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
16,150,"(2, 0)",2,0,DroneAgent,exploring,,92.0,"(0, 2)",False,False,False
16,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
16,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
16,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
16,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
16,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
16,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
16,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
16,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
16,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
16,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
16,161,"(8, 7)",8,7,PalmAgent,infectada,86.48467905774643,,,,,
16,162,"(8, 10)",8,10,PalmAgent,infectada,93.42631550481222,,,,,
16,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
16,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
17,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
17,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
17,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
17,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
17,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
17,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
17,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
17,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
17,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
17,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
17,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
17,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
17,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
17,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
17,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
17,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
17,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
17,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
17,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
17,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
17,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
17,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
17,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
17,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
17,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
17,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
17,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
17,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
17,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
17,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
17,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
17,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
17,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
17,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
17,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
17,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
17,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
17,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
17,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
17,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
17,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
17,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
17,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
17,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
17,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
17,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
17,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
17,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
17,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
17,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
17,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
17,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
17,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
17,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
17,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
17,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
17,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
17,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
17,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
17,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
17,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
17,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
17,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
17,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
17,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
17,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
17,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
17,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
17,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
17,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
17,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
17,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
17,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
17,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
17,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
17,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
17,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
17,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
17,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
17,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
17,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
17,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
17,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
17,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
17,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
17,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
17,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
17,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
17,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
17,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
17,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
17,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
17,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
17,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
17,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
17,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
17,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
17,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
17,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
17,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
17,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
17,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
17,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
17,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
17,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
17,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
17,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
17,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
17,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
17,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
